chain_id,nparticles,dim,dt,eta,alpha,energy,std_error,variance,scaled_energy,scaled_std_error,scaled_variance,accept_rate,nsamples,total_cycles,tuning_cycles,optimize_cycles,warmup_cycles
3,50,3,0.1,0.01,0.4961007148287105,127.94186819667377,0.022213513204645152,0.3613978845478414,2.5588373639334754,0.022213513204645152,0.3613978845478414,0.63409423828125,32768,85768,3000,50000,0
4,50,3,0.1,0.01,0.49386955243886516,128.0136317027271,0.018826446914355963,0.3237536604028719,2.560272634054542,0.018826446914355963,0.3237536604028719,0.63153076171875,32768,66768,3000,31000,0
1,50,3,0.1,0.01,0.4946923104990318,127.97634124675369,0.020936758946616018,0.3415194524477556,2.559526824935074,0.020936758946616018,0.3415194524477556,0.6357421875,32768,85768,3000,50000,0
2,50,3,0.1,0.01,0.493615851969726,128.07871430533078,0.019290166837458385,0.3307376936318178,2.5615742861066155,0.019290166837458385,0.3307376936318178,0.640411376953125,32768,85768,3000,50000,0
3,50,3,0.1,0.01,0.495913169809663,127.99829412318502,0.022099992283513593,0.35801631926733535,2.5599658824637004,0.022099992283513593,0.35801631926733535,0.628204345703125,32768,85768,3000,50000,0
4,50,3,0.1,0.01,0.48847826239365416,128.06561867022535,0.01962903203130136,0.38083707746409345,2.561312373404507,0.01962903203130136,0.38083707746409345,0.634552001953125,32768,85768,3000,50000,0
1,100,3,0.09000000000000001,0.01,0.4931540807557692,267.6057643939513,0.05977482740471688,1.5818352005298948,2.676057643939513,0.05977482740471688,1.5818352005298948,0.453521728515625,32768,88768,6000,50000,0
2,100,3,0.09000000000000001,0.01,0.48258550784451665,267.59012628303566,0.05352426856089009,1.726543889613822,2.6759012628303567,0.05352426856089009,1.726543889613822,0.463287353515625,32768,56768,4000,20000,0
3,100,3,0.09000000000000001,0.01,0.4864115816285325,267.5832936943888,0.05147171940214338,1.5766631011938443,2.6758329369438876,0.05147171940214338,1.5766631011938443,0.46392822265625,32768,87768,5000,50000,0
4,100,3,0.09000000000000001,0.01,0.4899128279925691,267.6507941722077,0.05030112315603681,1.4068883113504853,2.676507941722077,0.05030112315603681,1.4068883113504853,0.462432861328125,32768,87768,5000,50000,0
1,100,3,0.09000000000000001,0.01,0.48991911415977824,267.4934404027463,0.056738525506379464,1.5339912379567977,2.6749344040274625,0.056738525506379464,1.5339912379567977,0.46063232421875,32768,87768,5000,50000,0
2,100,3,0.1,0.01,0.4952363363078176,267.2782969896339,0.07717607495482942,1.9660298774397234,2.6727829698963386,0.07717607495482942,1.9660298774397234,0.422607421875,32768,85768,3000,50000,0
3,100,3,0.1,0.01,0.48770969343944537,267.33432169201797,0.04640113103227826,1.388411943335086,2.6733432169201796,0.04640113103227826,1.388411943335086,0.43023681640625,32768,80768,3000,45000,0
4,100,3,0.1,0.01,0.4914536830830095,267.39427636569644,0.07403102987217167,1.605852520558983,2.6739427636569646,0.07403102987217167,1.605852520558983,0.43096923828125,32768,85768,3000,50000,0
1,100,3,0.1,0.01,0.4982354406665799,267.29203186773464,0.08510656798936128,2.170205942937173,2.6729203186773463,0.08510656798936128,2.170205942937173,0.42462158203125,32768,85768,3000,50000,0
2,100,3,0.1,0.01,0.4837194848817493,267.5186047355405,0.04775860169212926,1.4893977297324454,2.675186047355405,0.04775860169212926,1.4893977297324454,0.42230224609375,32768,85768,3000,50000,0
3,100,3,0.1,0.01,0.48302974082508515,267.51706213773525,0.040911432048664466,1.5444380347180413,2.6751706213773527,0.040911432048664466,1.5444380347180413,0.435089111328125,32768,84768,3000,49000,0
4,100,3,0.09000000000000001,0.01,0.48841439788978036,267.4905171814473,0.05237690762886093,1.5032824223744683,2.6749051718144727,0.05237690762886093,1.5032824223744683,0.456085205078125,32768,86768,4000,50000,0
1,100,3,0.09000000000000001,0.01,0.49007873098827676,267.4673918373866,0.05167908029367065,1.4237931814423064,2.6746739183738657,0.05167908029367065,1.4237931814423064,0.460235595703125,32768,88768,6000,50000,0
2,100,3,0.09000000000000001,0.01,0.4916277783960669,267.44206559411043,0.059159467993487674,1.7006168497609906,2.674420655941104,0.059159467993487674,1.7006168497609906,0.451171875,32768,87768,5000,50000,0
3,100,3,0.08100000000000002,0.01,0.4906991650449148,267.7742390882443,0.04628342120073533,1.4967098578636069,2.677742390882443,0.04628342120073533,1.4967098578636069,0.488861083984375,32768,89768,7000,50000,0
4,100,3,0.09000000000000001,0.01,0.4906592311237656,267.63474371574944,0.05311465074436777,1.5220410466426983,2.6763474371574945,0.05311465074436777,1.5220410466426983,0.4638671875,32768,87768,5000,50000,0
