chain_id,nparticles,dim,dt,eta,alpha,energy,std_error,variance,scaled_energy,scaled_std_error,scaled_variance,accept_rate,nsamples,total_cycles,tuning_cycles,optimize_cycles,warmup_cycles,scale
3,100,3,,0.01,0.5,241.42149999999995,0.0,2.9103830456733704e-11,2.4142149999999996,0.0,2.9103830456733704e-11,0.250030517578125,32768,40768,7000,1000,0,0.07290000000000002
4,100,3,,0.01,0.4983815764953887,241.36395575431644,0.022401585195064255,0.047355360838992056,2.4136395575431644,0.022401585195064255,0.047355360838992056,0.461639404296875,32768,96768,14000,50000,0,0.05390550000000001
1,100,3,,0.01,0.5004855729195063,241.41557702071626,0.007717286936304276,0.004931119467073586,2.4141557702071625,0.007717286936304276,0.004931119467073586,0.35888671875,32768,91768,9000,50000,0,0.06050000000000001
2,100,3,,0.01,0.5033456794359707,241.30821709224105,0.05009051966829088,0.2054551868859562,2.4130821709224106,0.05009051966829088,0.2054551868859562,0.360504150390625,32768,90768,8000,50000,0,0.06050000000000001
3,100,3,,0.01,0.5,241.42149999999995,0.0,2.9103830456733704e-11,2.4142149999999996,0.0,2.9103830456733704e-11,0.382965087890625,32768,47768,14000,1000,0,0.05989500000000002
4,100,3,,0.01,0.5004352364997713,241.40703531242485,0.009131587007706284,0.004231456965499092,2.4140703531242487,0.009131587007706284,0.004231456965499092,0.3072509765625,32768,93768,11000,50000,0,0.06655000000000001
1,100,3,,0.01,0.5018266833624984,241.48726073262793,0.023978816305437977,0.052544750236847904,2.4148726073262794,0.023978816305437977,0.052544750236847904,0.3780517578125,32768,90768,8000,50000,0,0.06050000000000001
2,100,3,,0.01,0.5027936012930924,241.36609448390038,0.04648119346236974,0.17148518588510342,2.4136609448390036,0.04648119346236974,0.17148518588510342,0.360870361328125,32768,92768,10000,50000,0,0.05989500000000002
3,100,3,,0.01,0.5001890691300455,241.42070338339357,0.0034383772028511984,0.0005563552040257491,2.414207033833936,0.0034383772028511984,0.0005563552040257491,0.288970947265625,32768,93768,11000,50000,0,0.07217100000000003
4,100,3,,0.01,0.5,241.42149999999995,0.0,2.9103830456733704e-11,2.4142149999999996,0.0,2.9103830456733704e-11,0.383697509765625,32768,41768,8000,1000,0,0.06050000000000001
1,10,3,,0.01,0.49844757488045355,24.44420923397099,0.0020523198524711093,0.0038596453467789615,2.4444209233970993,0.0020523198524711093,0.0038596453467789615,0.2470703125,32768,87768,5000,50000,0,0.25
2,10,3,,0.01,0.49987526141363486,24.44631590899849,0.002465464304089598,0.003909582339474582,2.444631590899849,0.002465464304089598,0.003909582339474582,0.244049072265625,32768,72768,5000,35000,0,0.25
3,10,3,,0.01,0.5006595320231142,24.46504276497029,0.0028966489326014426,0.005834766121438406,2.446504276497029,0.0028966489326014426,0.005834766121438406,0.359771728515625,32768,75768,7000,36000,0,0.2025
4,10,3,,0.01,0.49708566481333827,24.44760156746729,0.0031737567196882923,0.005895768608979779,2.444760156746729,0.0031737567196882923,0.005895768608979779,0.245697021484375,32768,87768,5000,50000,0,0.25
1,10,3,,0.01,0.5012365216504299,24.44675493977451,0.002695648041593944,0.005089066573759737,2.444675493977451,0.002695648041593944,0.005089066573759737,0.24945068359375,32768,87768,5000,50000,0,0.25
2,10,3,,0.01,0.49837425439240224,24.450028608986184,0.0021340023276897628,0.003991634656358656,2.4450028608986183,0.0021340023276897628,0.003991634656358656,0.25299072265625,32768,78768,5000,41000,0,0.25
3,10,3,,0.01,0.4989812893135829,24.44457335025901,0.002147767081990012,0.0039608078132005176,2.444457335025901,0.002147767081990012,0.0039608078132005176,0.24163818359375,32768,87768,5000,50000,0,0.25
4,10,3,,0.01,0.5005704082073488,24.445138659008133,0.002750831064290649,0.004302886791833771,2.4445138659008134,0.002750831064290649,0.004302886791833771,0.24822998046875,32768,87768,5000,50000,0,0.25
1,10,3,,0.01,0.5002311169407626,24.44325491893152,0.0021917424205099407,0.003824612866537791,2.444325491893152,0.0021917424205099407,0.003824612866537791,0.24755859375,32768,87768,5000,50000,0,0.25
2,10,3,,0.01,0.4944880225255514,24.440430103033542,0.003540363440353043,0.009121159433902903,2.4440430103033544,0.003540363440353043,0.009121159433902903,0.2530517578125,32768,49768,5000,12000,0,0.25
3,10,3,,0.01,0.4968398105746419,24.44139338388952,0.0027394588695328023,0.005075851389051422,2.444139338388952,0.0027394588695328023,0.005075851389051422,0.2525634765625,32768,87768,5000,50000,0,0.25
4,10,3,,0.01,0.49813992945830177,24.445084518783204,0.001945615040759259,0.003936527484370345,2.4445084518783204,0.001945615040759259,0.003936527484370345,0.246368408203125,32768,87768,5000,50000,0,0.25
1,10,3,,0.01,0.49627623590901027,24.438022273324872,0.0023539074393414995,0.005000448937494184,2.4438022273324873,0.0023539074393414995,0.005000448937494184,0.244903564453125,32768,57768,5000,20000,0,0.25
2,10,3,,0.01,0.5012782960761913,24.443989970728445,0.0025518553501892157,0.004882169572965722,2.4443989970728444,0.0025518553501892157,0.004882169572965722,0.254486083984375,32768,87768,5000,50000,0,0.25
3,10,3,,0.01,0.4963115631775713,24.451262394431836,0.0027531148093341276,0.006797715851917019,2.4451262394431836,0.0027531148093341276,0.006797715851917019,0.3099365234375,32768,48768,8000,8000,0,0.225
4,10,3,,0.01,0.5011804435751749,24.445791595476834,0.002681267619371929,0.006888493480801117,2.4445791595476836,0.002681267619371929,0.006888493480801117,0.2401123046875,32768,87768,5000,50000,0,0.25
1,50,3,,0.01,0.502952785672236,127.99225659635573,0.05758403468748034,0.305175551744469,2.5598451319271147,0.05758403468748034,0.305175551744469,0.215484619140625,32768,94768,12000,50000,0,0.11957422500000003
2,50,3,,0.01,0.5020347094707868,128.2026858224745,0.04371128565229036,0.313552212464856,2.5640537164494903,0.04371128565229036,0.313552212464856,0.24853515625,32768,89768,7000,50000,0,0.1125
3,50,3,,0.01,0.48502162157513523,128.1968800601815,0.11487713034334594,1.013468272965838,2.56393760120363,0.11487713034334594,1.013468272965838,0.25189208984375,32768,89768,7000,50000,0,0.1125
4,50,3,,0.01,0.49992740892677384,128.73800619517903,0.03886559118593197,0.31395824309583986,2.5747601239035807,0.03886559118593197,0.31395824309583986,0.38311767578125,32768,93768,11000,50000,0,0.09021375000000002
1,50,3,,0.01,0.49003443928111834,128.01037692139607,0.05785839741042056,0.45349537744914414,2.5602075384279215,0.05785839741042056,0.45349537744914414,0.224945068359375,32768,51768,12000,7000,0,0.11957422500000003
2,50,3,,0.01,0.4959691023703798,128.18507034256461,0.03072605629526809,0.24661842851855909,2.563701406851292,0.03072605629526809,0.24661842851855909,0.250518798828125,32768,72768,7000,33000,0,0.1125
3,50,3,,0.01,0.4962110485967915,128.32037843617462,0.03575111562512372,0.7338299488073972,2.5664075687234926,0.03575111562512372,0.7338299488073972,0.237701416015625,32768,89768,7000,50000,0,0.1125
4,50,3,,0.01,0.4980020132852995,128.23317924496402,0.038058023106634566,0.268141988752177,2.5646635848992805,0.038058023106634566,0.268141988752177,0.246337890625,32768,89768,7000,50000,0,0.1125
1,50,3,,0.01,0.5018047019404119,128.16427531155853,0.044172971491634044,0.3201269137534837,2.5632855062311704,0.044172971491634044,0.3201269137534837,0.264312744140625,32768,89768,7000,50000,0,0.1125
2,50,3,,0.01,0.5017015149953067,128.5313665951247,0.03625517580538815,0.31326432302739704,2.570627331902494,0.03625517580538815,0.31326432302739704,0.2952880859375,32768,90768,8000,50000,0,0.10125
3,50,3,,0.01,0.49966598492663505,128.40944270882017,0.04041531864803029,0.3525987990833528,2.5681888541764035,0.04041531864803029,0.3525987990833528,0.322235107421875,32768,90768,8000,50000,0,0.10125
4,50,3,,0.01,0.4961072305047256,128.7218669553491,0.04637248656193386,0.3767735426299623,2.574437339106982,0.04637248656193386,0.3767735426299623,0.35491943359375,32768,91768,9000,50000,0,0.09112500000000001
1,50,3,,0.01,0.4963533307943788,128.18515736975309,0.038398797691463475,0.2507145492345444,2.5637031473950618,0.038398797691463475,0.2507145492345444,0.25677490234375,32768,89768,7000,50000,0,0.1125
2,50,3,,0.01,0.4974780599066726,128.48683862837527,0.04875890580270784,0.39886945508624194,2.5697367725675053,0.04875890580270784,0.39886945508624194,0.31365966796875,32768,90768,8000,50000,0,0.10125
3,50,3,,0.01,0.4974508403057242,128.21949146805423,0.04643474576413772,0.33239997693817713,2.5643898293610845,0.04643474576413772,0.33239997693817713,0.245880126953125,32768,70768,7000,31000,0,0.1125
4,50,3,,0.01,0.49174107376792886,128.2947888335225,0.07423696392909518,0.6081417248387879,2.56589577667045,0.07423696392909518,0.6081417248387879,0.23638916015625,32768,89768,7000,50000,0,0.1125
1,100,3,,0.01,0.5157018153465257,269.44857650226214,0.2645285436251411,4.096372337575303,2.6944857650226215,0.2645285436251411,4.096372337575303,0.254852294921875,32768,92768,10000,50000,0,0.08201250000000002
2,100,3,,0.01,0.49532022719552393,269.6436544254858,0.15152246033121294,8.524203331151512,2.696436544254858,0.15152246033121294,8.524203331151512,0.303192138671875,32768,97768,15000,50000,0,0.07381125000000002
3,100,3,,0.01,0.4914478370095201,269.16104225069824,0.1323977493607916,1.9652389536349801,2.6916104225069826,0.1323977493607916,1.9652389536349801,0.2388916015625,32768,90768,8000,50000,0,0.08100000000000002
4,100,3,,0.01,0.5054672079677487,269.5028926722375,0.1371250549604255,1.9938651427801233,2.695028926722375,0.1371250549604255,1.9938651427801233,0.23626708984375,32768,90768,8000,50000,0,0.08100000000000002
1,100,3,,0.01,0.49738833174578506,269.9517939627213,0.10977024853952054,1.803321254963521,2.699517939627213,0.10977024853952054,1.803321254963521,0.330902099609375,32768,73768,10000,31000,0,0.07290000000000002
2,100,3,,0.01,0.5012833280037594,269.4009418962188,0.1153384666847115,1.7464616337092593,2.694009418962188,0.1153384666847115,1.7464616337092593,0.242095947265625,32768,91768,9000,50000,0,0.08100000000000002
3,100,3,,0.01,0.4983152965698738,270.43074836503985,0.12127609401317724,87.13083370160894,2.7043074836503984,0.12127609401317724,87.13083370160894,0.345794677734375,32768,93768,11000,50000,0,0.06561000000000002
4,100,3,,0.01,0.4943640986558449,269.6084511390999,0.07978033059946357,1.5151185557915596,2.696084511390999,0.07978033059946357,1.5151185557915596,0.30584716796875,32768,77768,11000,34000,0,0.07290000000000002
1,100,3,,0.01,0.5020552535714294,269.6204764045281,0.12078146267106935,1.7925151256058598,2.696204764045281,0.12078146267106935,1.7925151256058598,0.305419921875,32768,91768,9000,50000,0,0.07290000000000002
2,100,3,,0.01,0.49626899337286684,269.8908378991875,0.08041791538545556,1.6954210765979951,2.698908378991875,0.08041791538545556,1.6954210765979951,0.30218505859375,32768,92768,10000,50000,0,0.07290000000000002
3,100,3,,0.01,0.5068054961537639,268.6679780782094,0.13035709630641795,1.8890979381103534,2.686679780782094,0.13035709630641795,1.8890979381103534,0.197479248046875,32768,89768,7000,50000,0,0.09000000000000001
4,100,3,,0.01,0.4989687043459411,267.9471107753112,0.09592767521628215,1.1446563006029464,2.679471107753112,0.09592767521628215,1.1446563006029464,0.14935302734375,32768,86768,4000,50000,0,0.1
1,100,3,,0.01,0.4938677625400459,271.27046909899457,0.08515522278096448,2.850302283259225,2.7127046909899457,0.08515522278096448,2.850302283259225,0.491790771484375,32768,94768,12000,50000,0,0.05390550000000003
2,100,3,,0.01,0.5003312572304546,269.7547497208882,0.18210628284395372,5.174268220376689,2.6975474972088818,0.18210628284395372,5.174268220376689,0.29168701171875,32768,91768,9000,50000,0,0.07290000000000002
3,100,3,,0.01,0.5169530771566561,269.050692082252,0.1631165234261819,2.701196031004656,2.69050692082252,0.1631165234261819,2.701196031004656,0.182159423828125,32768,88768,6000,50000,0,0.09000000000000001
4,100,3,,0.01,0.5031731878143756,268.5943004378063,0.10543860677322657,1.3865213063254487,2.6859430043780628,0.10543860677322657,1.3865213063254487,0.20513916015625,32768,89768,7000,50000,0,0.09000000000000001
